,code_id,period_id,timestamp,end_timestamp,code,Half,00. Start Phase,02. Situation Type,03. Outcomes,04. Rating,01. Phase
171,172,1,3103.412862739587,3133.0233464062535,O1 Play from the Back,2nd Half,O1 Play from the Back,O1 Goal Kick or Free Kick,Stay In Phase,Neutral,
172,173,1,3128.7570310309197,3150.78933719792,O2 Build Up,2nd Half,O2 Build Up,O1 to O2,Ball Loss --> D3 Press,Unsuccessful,
173,174,1,3148.355570114587,3162.6566351555866,D3 Middle / Lower Pressing,2nd Half,,After Ball Loss,"Intercept. -> Estab. (O1, O2, O3)",Successful,
174,175,1,3160.222063781254,3171.4218386975867,O1 Play from the Back,2nd Half,O1 Play from the Back,O1 After Regain,Stay In Phase,Neutral,
175,176,1,3167.122620447587,3195.0909456979202,O2 Build Up,2nd Half,O2 Build Up,O1 to O2,Ball Loss --> D3 Press,Unsuccessful,
176,177,1,3201.2471601562534,3220.023980572254,D3 High Pressing,2nd Half,,D3 Goal Kick or Free Kick,"Intercept. -> Estab. (O1, O2, O3)",Successful,
177,178,1,3216.8884417395875,3232.1898311139203,O1 Play from the Back,2nd Half,O1 Play from the Back,O1 After Regain,Stay In Phase,Neutral,
178,179,1,3227.9561801555865,3246.890891739587,O2 Build Up,2nd Half,O2 Build Up,O1 to O2,Ball Loss --> D3 Press,Unsuccessful,
179,180,1,3247.7896171142534,3286.191555905587,D3 High Pressing,2nd Half,,D3 Press on Throw-In,Stay In Phase,Neutral,
180,181,1,3282.0237126562533,3322.791366947587,D3 Middle / Lower Pressing,2nd Half,,D3 From High to Med/Low,"Cross, Shot, Set-Piece or Box Entry",Unsuccessful,
181,182,1,3307.691951739587,3326.414665572254,D4 Defending the Box,2nd Half,,Through Pass,"Cross, Shot, Set-Piece or Box Entry",Neutral,Established Play
182,183,1,3322.4581434062534,3342.7905956972527,D3 Middle / Lower Pressing,2nd Half,,After Ball Loss,"Intercept. -> Estab. (O1, O2, O3)",Successful,
183,184,1,3361.3576126555863,3375.9900314479196,O1 Play from the Back,2nd Half,O1 Play from the Back,O1 Throw-In,Progress to Next Phase,Successful,
184,185,1,3371.8904786562534,3380.85832069792,O2 Build Up,2nd Half,O2 Build Up,O1 to O2,Ball Loss --> D3 Press,Unsuccessful,
185,186,1,3381.492560489253,3407.856766947587,O3 Break Through,2nd Half,O3 Break Through,D3 High Press on Opp. Half,Keep The Ball,Neutral,Transition
186,187,1,3382.5923929062533,3400.5920160722535,D3 High Pressing,2nd Half,,D3 Press on Throw-In,Direct to O3/O4 OFF Transit,Successful,
187,188,1,3391.4924849472536,3418.925260322253,O3 Break Through,2nd Half,O3 Break Through,Wide Link Up Play,Ball Loss --> D3 Press,Unsuccessful,Established Play
188,189,1,3418.6259134889197,3441.8259506559198,D3 High Pressing,2nd Half,,After Ball Loss,Stay In Phase,Neutral,
189,190,1,3432.8585767805866,3452.9554533639202,D2 Finding Balance,2nd Half,,D3 High Press on Opp. Half,"Intercept. -> Estab. (O1, O2, O3)",Successful,
190,191,1,3438.52531194792,3458.992002489253,D4 Defending the Box,2nd Half,,Square Pass,Intercepted by Defence,Successful,Established Play
191,192,1,3455.456995114253,3482.4591902389197,O1 Play from the Back,2nd Half,O1 Play from the Back,O1 After Regain,Stay In Phase,Neutral,
192,193,1,3478.2265329889196,3509.693217656253,O2 Build Up,2nd Half,O2 Build Up,O1 to O2,Progress to Next Phase,Successful,
193,194,1,3490.725798864253,3518.025953072921,O3 Break Through,2nd Half,O3 Break Through,Wide Link Up Play,"Cross, Shot, Set-Piece or Box Entry",Successful,Established Play
194,195,1,3498.6929556975865,3520.9251969062534,O4 Finishing,2nd Half,O4 Finishing,Square Pass,"Cross, Shot, Set-Piece or Box Entry",Neutral,Established Play
195,196,1,3506.1255821145865,3528.4254645312535,O4 Finishing,2nd Half,O4 Finishing,Chipball,Intercepted by Defence,Unsuccessful,Established Play
196,197,1,3524.525527489253,3537.257277364587,D2 Finding Balance,2nd Half,,After Ball Loss,"Intercept. -> Estab. (O1, O2, O3)",Successful,
197,198,1,3533.2920167809198,3559.9460400312537,O2 Build Up,2nd Half,O2 Build Up,O2 Throw-In,Progress to Next Phase,Successful,
198,199,1,3540.792819822587,3570.791852364254,O3 Break Through,2nd Half,O3 Break Through,Wide Link Up Play,Keep The Ball,Neutral,Established Play
199,200,1,3566.892439989252,3586.82568940592,O2 Build Up,2nd Half,O2 Build Up,O3 to O2,Progress to Next Phase,Successful,
200,201,1,3567.460681531253,3591.609391322586,O3 Break Through,2nd Half,O3 Break Through,Central Play Infront of Backline,"Cross, Shot, Set-Piece or Box Entry",Successful,Established Play
201,202,1,3615.0268153225875,3671.694455030587,O4 Finishing,2nd Half,O4 Finishing,Back Area,"Cross, Shot, Set-Piece or Box Entry",Neutral,Corner Kick
202,203,1,3652.358501864587,3669.358501864587,off corner,2nd Half,,,,,
203,204,1,3671.4249686979188,3689.060446281253,D3 High Pressing,2nd Half,,After Ball Loss,Stay In Phase,Neutral,
204,205,1,3684.8941257395877,3705.0273498222537,D3 Middle / Lower Pressing,2nd Half,,D3 From High to Med/Low,"Cross, Shot, Set-Piece or Box Entry",Unsuccessful,
205,206,1,3689.72788640592,3708.0916570305853,D4 Defending the Box,2nd Half,,Square Pass,Intercepted by Defence,Successful,Established Play
206,207,1,3704.4608475309196,3724.0599581145852,O1 Play from the Back,2nd Half,O1 Play from the Back,O1 After Regain,Progress to Next Phase,Successful,
207,208,1,3720.0922559895866,3740.2268884479195,O2 Build Up,2nd Half,O2 Build Up,O1 to O2,Ball Loss --> D3 Press,Unsuccessful,
208,209,1,3815.921467614253,3842.924655572587,D3 High Pressing,2nd Half,,D3 Goal Kick or Free Kick,"Intercept. -> Estab. (O1, O2, O3)",Successful,
209,210,1,3838.628993197587,3870.9935857395867,O2 Build Up,2nd Half,O2 Build Up,O2 After Regain,Ball Loss --> D3 Press,Unsuccessful,
210,211,1,3861.961538572921,3880.027533489587,D1 Counterpress,2nd Half,,After O2 build-up,"Intercept. -> Estab. (O1, O2, O3)",Successful,
211,212,1,3864.6279060722527,3893.28732128092,O3 Break Through,2nd Half,O3 Break Through,Wide Link Up Play,Ball Loss --> D3 Press,Unsuccessful,Established Play
212,213,1,3875.9271351562534,3883.426975072254,O2 Build Up,2nd Half,O2 Build Up,O2 After Regain,Progress to Next Phase,Successful,
213,214,1,3885.729390239254,3907.7294686972537,D2 Finding Balance,2nd Half,,After Ball Loss,"Intercept. -> Estab. (O1, O2, O3)",Successful,
214,215,1,3903.4279520305854,3920.228587614585,O1 Play from the Back,2nd Half,O1 Play from the Back,O1 After Regain,Progress to Next Phase,Successful,
215,216,1,3915.9954862389204,3942.1283189892533,O2 Build Up,2nd Half,O2 Build Up,O1 to O2,Ball Loss --> D3 Press,Unsuccessful,
216,217,1,3938.295311030921,3961.7631420309194,D3 High Pressing,2nd Half,,After Ball Loss,Stay In Phase,Neutral,
217,218,1,3958.9950454475875,3982.1960899892547,D3 Middle / Lower Pressing,2nd Half,,D3 Goal Kick or Free Kick,Direct to O3/O4 OFF Transit,Successful,
218,219,1,3963.1627508229203,3989.8299635722533,O3 Break Through,2nd Half,O3 Break Through,D3 Win Ball Low/Middle,Keep The Ball,Neutral,Transition
219,220,1,3977.6595464895872,4001.7634764892528,O4 Finishing,2nd Half,O4 Finishing,Pass Infront of Backline,"Cross, Shot, Set-Piece or Box Entry",Neutral,Established Play
220,221,1,3986.6299047389202,3996.896667822921,O2 Build Up,2nd Half,O2 Build Up,O3 to O2,Progress to O4,Successful,
221,222,1,4017.2622793222517,4030.1616964059203,D3 High Pressing,2nd Half,,D3 Goal Kick or Free Kick,Stay In Phase,Neutral,
222,223,1,4021.1954836975865,4034.1283994059195,D2 Finding Balance,2nd Half,,D3 High Press on Opp. Half,"Intercept. -> Estab. (O1, O2, O3)",Successful,
223,224,1,4030.3626214895867,4052.2637722805875,O1 Play from the Back,2nd Half,O1 Play from the Back,O1 After Regain,Stay In Phase,Neutral,
224,225,1,4039.530585239587,4066.696014906253,O3 Break Through,2nd Half,O3 Break Through,Wide Link Up Play,"Cross, Shot, Set-Piece or Box Entry",Successful,Established Play
225,226,1,4047.3965391972542,4073.9939664059207,O4 Finishing,2nd Half,O4 Finishing,Square Pass,Intercepted by Defence,Unsuccessful,Established Play
226,227,1,4048.0297090309205,4058.6928805725865,O2 Build Up,2nd Half,O2 Build Up,O1 to O2,Progress to Next Phase,Successful,
227,228,1,4065.9958576975864,4089.8964587809205,D2 Finding Balance,2nd Half,,After Ball Loss,"Cross, Shot, Set-Piece or Box Entry",Unsuccessful,
228,229,1,4126.531132197587,4168.695074863921,D4 Defending the Box,2nd Half,,Lateral Free Kick,OFF Transition,Successful,Lateral Free Kick
229,230,1,4148.130522114254,4165.130522114254,def free kick,2nd Half,,,,,Lateral Free Kick
230,231,1,4150.297601364587,4175.294403114587,O3 Break Through,2nd Half,O3 Break Through,After D4 Def. Box,Ball Loss --> D3 Press,Unsuccessful,Transition
231,232,1,4162.096533947587,4183.095874238919,D4 Defending the Box,2nd Half,,Through Pass,"Cross, Shot, Set-Piece or Box Entry",Neutral,Transition
232,233,1,4179.195903697253,4191.961842489254,O1 Play from the Back,2nd Half,O1 Play from the Back,O1 Goal Kick or Free Kick,Stay In Phase,Neutral,
233,234,1,4187.662995239253,4236.198171655587,O2 Build Up,2nd Half,O2 Build Up,O1 to O2,Stay In Phase,Neutral,
234,235,1,4285.864064155587,4308.49838219792,O3 Break Through,2nd Half,O3 Break Through,1v1 Wide / Halfspace,"Cross, Shot, Set-Piece or Box Entry",Successful,Established Play
235,236,1,4288.031568947919,4305.098539072253,O2 Build Up,2nd Half,O2 Build Up,O2 Free Kick,Progress to Next Phase,Successful,
236,237,1,4321.566059656252,4366.430977614253,O4 Finishing,2nd Half,O4 Finishing,Short Variation,"Cross, Shot, Set-Piece or Box Entry",Neutral,Lateral Free Kick
237,238,1,4346.632022281255,4363.632022281255,off free kick,2nd Half,,,,,
238,239,1,4364.064332947921,4414.530743739588,O2 Build Up,2nd Half,O2 Build Up,O2 After Regain,Ball Loss --> D3 Press,Unsuccessful,
239,240,1,4403.932185572586,4427.799555697254,O3 Break Through,2nd Half,O3 Break Through,Central Play Infront of Backline,Ball Loss --> D3 Press,Unsuccessful,Established Play
240,241,1,4405.86592686392,4418.098163656254,D1 Counterpress,2nd Half,,After O2 build-up,"Intercept. -> Estab. (O1, O2, O3)",Successful,
241,242,1,4414.398555030586,4422.799726197921,O2 Build Up,2nd Half,O2 Build Up,O2 After Regain,Progress to Next Phase,Successful,
242,243,1,4419.131462822919,4443.633289947586,D2 Finding Balance,2nd Half,,Transition on Transition,Establishing Pressing,Neutral,
243,244,1,4439.632701447919,4484.066341113919,D3 Middle / Lower Pressing,2nd Half,,After Ball Loss,"Intercept. -> Estab. (O1, O2, O3)",Successful,
244,245,1,4530.364899405586,4559.05672444792,O2 Build Up,2nd Half,O2 Build Up,O2 Free Kick,Progress to Next Phase,Successful,
245,246,1,4539.900577364253,4569.899949947254,O3 Break Through,2nd Half,O3 Break Through,Early Through Pass or Cross,"Cross, Shot, Set-Piece or Box Entry",Successful,Established Play
246,247,1,4550.666819197586,4573.03372332292,O4 Finishing,2nd Half,O4 Finishing,Chipball,"Cross, Shot, Set-Piece or Box Entry",Neutral,Established Play
247,248,1,4558.4976245725875,4583.0976741972545,O4 Finishing,2nd Half,O4 Finishing,Chipball,Open Chance,Successful,Established Play
248,249,1,4589.251490030587,4612.933907822255,D3 High Pressing,2nd Half,,D3 Goal Kick or Free Kick,Direct to O3/O4 OFF Transit,Successful,
249,250,1,4593.867462030921,4619.701021155919,O3 Break Through,2nd Half,O3 Break Through,D3 High Press on Opp. Half,Ball Loss --> D3 Press,Unsuccessful,Transition
250,251,1,4610.466392572586,4622.667179614254,D1 Counterpress,2nd Half,,After O3/O4,"Intercept. -> Estab. (O1, O2, O3)",Successful,
251,252,1,4618.568173905586,4640.666319822587,O1 Play from the Back,2nd Half,O1 Play from the Back,O1 After Regain,Stay In Phase,Neutral,
252,253,1,4636.366020488921,4669.534746447919,O2 Build Up,2nd Half,O2 Build Up,O1 to O2,Progress to Next Phase,Successful,
253,254,1,4650.3006754472535,4678.701063530586,O3 Break Through,2nd Half,O3 Break Through,,Keep The Ball,Neutral,Established Play
254,255,1,4674.901612656255,4706.2000324479195,O2 Build Up,2nd Half,O2 Build Up,O3 to O2,Progress to Next Phase,Successful,
255,256,1,4686.9013640305875,4714.900134738919,O3 Break Through,2nd Half,O3 Break Through,Wide Link Up Play,Keep The Ball,Neutral,Established Play
256,257,1,4710.73521678092,4731.201514613919,O2 Build Up,2nd Half,O2 Build Up,O3 to O2,Ball Loss --> D3 Press,Unsuccessful,
257,258,1,4804.20005948892,4832.034776156254,D3 Middle / Lower Pressing,2nd Half,,D3 Goal Kick or Free Kick,Direct to O3/O4 OFF Transit,Successful,
258,259,1,4813.032349239254,4841.000986655586,O3 Break Through,2nd Half,O3 Break Through,D3 Win Ball Low/Middle,Keep The Ball,Neutral,Transition
259,260,1,4826.9007214892545,4851.7027262812535,O3 Break Through,2nd Half,O3 Break Through,Early Through Pass or Cross,"Cross, Shot, Set-Piece or Box Entry",Successful,Established Play
260,261,1,4832.334703697587,4854.699598739253,O4 Finishing,2nd Half,O4 Finishing,Chipball,"Cross, Shot, Set-Piece or Box Entry",Neutral,Established Play
261,262,1,4865.168986364253,4879.469053155919,D3 Middle / Lower Pressing,2nd Half,,D3 Goal Kick or Free Kick,"Intercept. -> Estab. (O1, O2, O3)",Successful,
262,263,1,4877.034352905586,4886.300496114254,O1 Play from the Back,2nd Half,O1 Play from the Back,O1 After Regain,Stay In Phase,Neutral,
263,264,1,4881.969779447253,4896.366899114588,O2 Build Up,2nd Half,O2 Build Up,O1 to O2,Stay In Phase,Neutral,
264,265,1,4893.700158531254,4921.9676444059205,O2 Build Up,2nd Half,O2 Build Up,O2 Free Kick,Ball Loss --> D3 Press,Unsuccessful,
265,266,1,4910.100549530587,4935.4332603639195,O3 Break Through,2nd Half,O3 Break Through,Central Play Infront of Backline,"Cross, Shot, Set-Piece or Box Entry",Successful,Established Play
266,267,1,4916.201259114254,4939.264202739586,O4 Finishing,2nd Half,O4 Finishing,Cutback,"Cross, Shot, Set-Piece or Box Entry",Neutral,Established Play
267,268,1,4918.302230822919,4929.333389780919,D3 High Pressing,2nd Half,,After Ball Loss,"Intercept. -> Estab. (O1, O2, O3)",Successful,
268,269,1,4936.2012341142545,4962.0348791975875,O2 Build Up,2nd Half,O2 Build Up,O2 Throw-In,Progress to Next Phase,Successful,
269,270,1,4942.735672280587,4965.870270155587,O3 Break Through,2nd Half,O3 Break Through,1v1 Wide / Halfspace,Ball Loss --> D3 Press,Unsuccessful,Established Play
270,271,1,4967.13467623892,4991.20157348892,D3 High Pressing,2nd Half,,D3 Press on Throw-In,Stay In Phase,Neutral,
271,272,1,4997.13667798892,5075.737807739253,D3 Middle / Lower Pressing,2nd Half,,D3 Goal Kick or Free Kick,"Cross, Shot, Set-Piece or Box Entry",Unsuccessful,
272,273,1,5060.635884363919,5092.270141239254,D4 Defending the Box,2nd Half,,Chipball,"Cross, Shot, Set-Piece or Box Entry",Neutral,Established Play
273,274,1,5077.504337739585,5096.369763739585,D4 Defending the Box,2nd Half,,Cutback,"Cross, Shot, Set-Piece or Box Entry",Neutral,Established Play
274,275,1,5092.804056780919,5108.3684144472545,D2 Finding Balance,2nd Half,,Transition on Transition,"Intercept. -> Estab. (O1, O2, O3)",Successful,
275,276,1,5092.87117373892,5101.435553739253,O1 Play from the Back,2nd Half,O1 Play from the Back,O1 After Regain,Ball Loss --> D3 Press,Unsuccessful,
276,277,1,5106.204374739587,5134.9634324062545,O1 Play from the Back,2nd Half,O1 Play from the Back,O1 Goal Kick or Free Kick,Ball Loss --> D3 Press,Unsuccessful,
277,278,1,5136.003290822253,5148.366953447587,D1 Counterpress,2nd Half,,After O1 build-up,"Intercept. -> Estab. (O1, O2, O3)",Successful,
278,279,1,5137.80507128092,5145.235230905586,O1 Play from the Back,2nd Half,O1 Play from the Back,O1 After Regain,Ball Loss --> D3 Press,Unsuccessful,
279,280,1,5144.203423572253,5158.701989572586,O1 Play from the Back,2nd Half,O1 Play from the Back,O1 After Regain,Stay In Phase,Neutral,
280,281,1,5154.403788656253,5176.369743572919,O2 Build Up,2nd Half,O2 Build Up,O1 to O2,Ball Loss --> D3 Press,Unsuccessful,
281,282,1,5173.9379795722525,5225.872228614587,D3 High Pressing,2nd Half,,After Ball Loss,Stay In Phase,Neutral,
282,283,1,5221.705068406252,5231.772302197252,D3 Middle / Lower Pressing,2nd Half,,D3 From High to Med/Low,"Intercept. -> Estab. (O1, O2, O3)",Successful,
283,284,1,5227.536266613921,5248.105274280585,O1 Play from the Back,2nd Half,O1 Play from the Back,O1 After Regain,Stay In Phase,Neutral,
284,285,1,5243.8049061559195,5266.368467364588,O2 Build Up,2nd Half,O2 Build Up,O1 to O2,Progress to Next Phase,Successful,
285,286,1,5247.035118572254,5270.171000322587,O3 Break Through,2nd Half,O3 Break Through,Wide Link Up Play,Keep The Ball,Neutral,Established Play
286,287,1,5262.204271155921,5293.038044364252,O3 Break Through,2nd Half,O3 Break Through,Wide Link Up Play,"Cross, Shot, Set-Piece or Box Entry",Successful,Established Play
287,288,1,5270.872685822253,5281.370110822252,O2 Build Up,2nd Half,O2 Build Up,O2 Throw-In,Progress to Next Phase,Successful,
288,289,1,5273.706139322587,5296.070960989588,O4 Finishing,2nd Half,O4 Finishing,Chipball,"Cross, Shot, Set-Piece or Box Entry",Neutral,Established Play
289,290,1,5323.305150613919,5342.671605989588,D3 Middle / Lower Pressing,2nd Half,,D3 Goal Kick or Free Kick,"Cross, Shot, Set-Piece or Box Entry",Unsuccessful,
290,291,1,5327.50557978092,5346.839220697586,D4 Defending the Box,2nd Half,,Chipball,"Cross, Shot, Set-Piece or Box Entry",Neutral,Established Play
291,292,1,5344.4057391139195,5370.10660715592,D3 Middle / Lower Pressing,2nd Half,,After Ball Loss,"Intercept. -> Estab. (O1, O2, O3)",Successful,
292,293,1,5369.139506114587,5401.0064757395885,O1 Play from the Back,2nd Half,O1 Play from the Back,O1 Goal Kick or Free Kick,Progress to Next Phase,Successful,
293,294,1,5396.83996436392,5412.138543572253,O2 Build Up,2nd Half,O2 Build Up,O1 to O2,Ball Loss --> D3 Press,Unsuccessful,
294,295,1,5412.673281155919,5440.0387619895855,O3 Break Through,2nd Half,O3 Break Through,D3 High Press on Opp. Half,"Cross, Shot, Set-Piece or Box Entry",Successful,Transition
295,296,1,5413.039784614587,5431.3060794892535,D3 High Pressing,2nd Half,,D3 Press on Throw-In,Direct to O3/O4 OFF Transit,Successful,
296,297,1,5420.872983655587,5450.4731109895865,O4 Finishing,2nd Half,O4 Finishing,Chipball,Intercepted by Defence,Unsuccessful,Established Play
297,298,1,5446.840787197254,5480.4735859892535,O3 Break Through,2nd Half,O3 Break Through,D3 High Press on Opp. Half,Lead to O4 chance,Successful,Transition
298,299,1,5451.571717530587,5466.072562238921,D3 High Pressing,2nd Half,,D3 Goal Kick or Free Kick,Direct to O3/O4 OFF Transit,Successful,
299,300,1,5461.3053248645865,5488.040142572588,O4 Finishing,2nd Half,O4 Finishing,Square Pass,Open Chance,Successful,Transition
300,301,1,5477.674302156252,5526.606025655919,O4 Finishing,2nd Half,O4 Finishing,Front Area,Intercepted by Defence,Unsuccessful,Corner Kick
301,302,1,5501.84026882292,5518.84026882292,off corner,2nd Half,,,,,
302,303,1,5517.439621947586,5532.006327281253,D1 Counterpress,2nd Half,,After O3/O4,Establishing Pressing,Neutral,
303,304,1,5528.005744031252,5545.640445738919,D3 High Pressing,2nd Half,,D3 Goal Kick or Free Kick,Stay In Phase,Neutral,
304,305,1,5536.938414489587,5551.807814906253,D2 Finding Balance,2nd Half,,D3 High Press on Opp. Half,"Cross, Shot, Set-Piece or Box Entry",Unsuccessful,
305,306,1,5558.106387697253,5596.80716907292,D4 Defending the Box,2nd Half,,Front Area,OFF Transition,Successful,Corner Kick
306,307,1,5572.70758632292,5589.70758632292,def corner,2nd Half,,,,,
307,308,1,5595.073429531252,5621.87472094792,D3 Middle / Lower Pressing,2nd Half,,After Ball Loss,"Cross, Shot, Set-Piece or Box Entry",Unsuccessful,
308,309,1,5606.7068640725865,5625.141279822919,D4 Defending the Box,2nd Half,,Chipball,"Cross, Shot, Set-Piece or Box Entry",Neutral,Established Play
309,310,1,5619.841809655586,5639.3060827805875,D4 Defending the Box,2nd Half,,Cutback,"Cross, Shot, Set-Piece or Box Entry",Neutral,Established Play
310,311,1,5621.806995114254,5634.441957614254,D3 Middle / Lower Pressing,2nd Half,,After Ball Loss,"Cross, Shot, Set-Piece or Box Entry",Unsuccessful,
311,312,1,5635.708044489253,5652.706888531253,D3 High Pressing,2nd Half,,After Ball Loss,Stay In Phase,Neutral,
312,313,1,5648.406919281251,5664.17412132292,D3 Middle / Lower Pressing,2nd Half,,D3 From High to Med/Low,"Cross, Shot, Set-Piece or Box Entry",Unsuccessful,
313,314,1,5649.07423540592,5669.440779655588,D4 Defending the Box,2nd Half,,Chipball,"Cross, Shot, Set-Piece or Box Entry",Neutral,Established Play
314,315,1,5666.8087610305865,5698.141880572586,D3 Middle / Lower Pressing,2nd Half,,After Ball Loss,"Cross, Shot, Set-Piece or Box Entry",Unsuccessful,
315,316,1,5682.841711197254,5701.675289406252,D4 Defending the Box,2nd Half,,Pass Infront of Backline,"Cross, Shot, Set-Piece or Box Entry",Neutral,Established Play
316,317,1,5695.608781405918,5747.575968822584,D4 Defending the Box,2nd Half,,Central Area,Open Chance,Unsuccessful,Corner Kick
317,318,1,5717.841649947253,5734.841649947253,def corner,2nd Half,,,,,
318,319,1,5787.009476447918,5816.408465613918,O1 Play from the Back,2nd Half,O1 Play from the Back,O1 Goal Kick or Free Kick,Progress to Next Phase,Successful,
319,320,1,5813.67529807292,5830.506144572253,O2 Build Up,2nd Half,O2 Build Up,O2 Throw-In,Ball Loss --> D3 Press,Unsuccessful,
320,321,1,5822.00832569792,5834.94280457292,D1 Counterpress,2nd Half,,After O2 build-up,Establishing Pressing,Neutral,
321,322,1,5839.876613697919,5865.843257572252,O3 Break Through,2nd Half,O3 Break Through,1v1 Wide / Halfspace,"Cross, Shot, Set-Piece or Box Entry",Successful,Established Play
322,323,1,5842.375963114254,5853.343110238919,D3 Middle / Lower Pressing,2nd Half,,D3 Goal Kick or Free Kick,"Intercept. -> Estab. (O1, O2, O3)",Successful,
323,324,1,5846.542187739586,5870.342322822587,O4 Finishing,2nd Half,O4 Finishing,1v1,DEF Transition,Unsuccessful,Established Play
324,325,1,5852.008696447587,5858.542701739586,O1 Play from the Back,2nd Half,O1 Play from the Back,O1 After Regain,Progress to O3-O4,Successful,
325,326,1,5861.6101704895855,5881.94336340592,D2 Finding Balance,2nd Half,,Transition on Transition,"Intercept. -> Estab. (O1, O2, O3)",Successful,
326,327,1,5896.107399280585,5924.110562114253,O1 Play from the Back,2nd Half,O1 Play from the Back,O1 Goal Kick or Free Kick,Progress to Next Phase,Successful,
327,328,1,5919.874852906253,5931.109601697588,O2 Build Up,2nd Half,O2 Build Up,O1 to O2,Ball Loss --> D3 Press,Unsuccessful,
328,329,1,5926.877340572919,5943.610562197252,D3 High Pressing,2nd Half,,After Ball Loss,Stay In Phase,Neutral,
329,330,1,5934.3737036559205,5957.075883197587,D2 Finding Balance,2nd Half,,Transition on Transition,D4 Chance,Unsuccessful,
330,331,1,5942.076317822919,5963.844041072586,D4 Defending the Box,2nd Half,,Through Pass,Chance,Unsuccessful,Transition
331,332,1,5963.4737750309205,5990.64149753092,O1 Play from the Back,2nd Half,O1 Play from the Back,O1 Goal Kick or Free Kick,Progress to Next Phase,Successful,
332,333,1,5986.67759207292,5996.808118447252,O2 Build Up,2nd Half,O2 Build Up,O1 to O2,Ball Loss --> D3 Press,Unsuccessful,
333,334,1,5995.642896197252,6006.4758790312535,D1 Counterpress,2nd Half,,,,,
334,335,1,5996.4758790312535,6010.408766614588,D2 Finding Balance,2nd Half,,After Ball Loss,"Intercept. -> Estab. (O1, O2, O3)",Successful,
335,336,1,6006.243197447253,6014.939688613918,O1 Play from the Back,2nd Half,O1 Play from the Back,O1 After Regain,Stay In Phase,Neutral,
